rank,name,skillId,source,installCount,detailPath,detailUrl
288,frontend-design-system,frontend-design-system,/supercent-io/skills-template,8044,supercent-io/skills-template/frontend-design-system,https://skills.sh/supercent-io/skills-template/frontend-design-system
289,memory-merger,memory-merger,/github/awesome-copilot,8034,github/awesome-copilot/memory-merger,https://skills.sh/github/awesome-copilot/memory-merger
290,use-dom,use-dom,/expo/skills,8017,expo/skills/use-dom,https://skills.sh/expo/skills/use-dom
291,vue-best-practices,vue-best-practices,/antfu/skills,8012,antfu/skills/vue-best-practices,https://skills.sh/antfu/skills/vue-best-practices
292,chrome-devtools,chrome-devtools,/github/awesome-copilot,7994,github/awesome-copilot/chrome-devtools,https://skills.sh/github/awesome-copilot/chrome-devtools
293,pptx-presentation-builder,pptx-presentation-builder,/supercent-io/skills-template,7978,supercent-io/skills-template/pptx-presentation-builder,https://skills.sh/supercent-io/skills-template/pptx-presentation-builder
294,python-testing-patterns,python-testing-patterns,/wshobson/agents,7970,wshobson/agents/python-testing-patterns,https://skills.sh/wshobson/agents/python-testing-patterns
295,github-issues,github-issues,/github/awesome-copilot,7906,github/awesome-copilot/github-issues,https://skills.sh/github/awesome-copilot/github-issues
296,gws-gmail,gws-gmail,/googleworkspace/cli,7857,googleworkspace/cli/gws-gmail,https://skills.sh/googleworkspace/cli/gws-gmail
297,playwright-generate-test,playwright-generate-test,/github/awesome-copilot,7835,github/awesome-copilot/playwright-generate-test,https://skills.sh/github/awesome-copilot/playwright-generate-test
298,web-design-reviewer,web-design-reviewer,/github/awesome-copilot,7796,github/awesome-copilot/web-design-reviewer,https://skills.sh/github/awesome-copilot/web-design-reviewer
299,postgresql-optimization,postgresql-optimization,/github/awesome-copilot,7789,github/awesome-copilot/postgresql-optimization,https://skills.sh/github/awesome-copilot/postgresql-optimization
300,multi-stage-dockerfile,multi-stage-dockerfile,/github/awesome-copilot,7785,github/awesome-copilot/multi-stage-dockerfile,https://skills.sh/github/awesome-copilot/multi-stage-dockerfile
301,nestjs-best-practices,nestjs-best-practices,/kadajett/agent-nestjs-skills,7779,kadajett/agent-nestjs-skills/nestjs-best-practices,https://skills.sh/kadajett/agent-nestjs-skills/nestjs-best-practices
302,planning-with-files,planning-with-files,/othmanadi/planning-with-files,7766,othmanadi/planning-with-files/planning-with-files,https://skills.sh/othmanadi/planning-with-files/planning-with-files
303,marketing-skills-collection,marketing-skills-collection,/supercent-io/skills-template,7702,supercent-io/skills-template/marketing-skills-collection,https://skills.sh/supercent-io/skills-template/marketing-skills-collection
304,prompt-engineering-patterns,prompt-engineering-patterns,/wshobson/agents,7686,wshobson/agents/prompt-engineering-patterns,https://skills.sh/wshobson/agents/prompt-engineering-patterns
305,playwright-explore-website,playwright-explore-website,/github/awesome-copilot,7686,github/awesome-copilot/playwright-explore-website,https://skills.sh/github/awesome-copilot/playwright-explore-website
306,playwright-cli,playwright-cli,/microsoft/playwright-cli,7683,microsoft/playwright-cli/playwright-cli,https://skills.sh/microsoft/playwright-cli/playwright-cli
307,vercel-react-best-practices,vercel-react-best-practices,/supercent-io/skills-template,7680,supercent-io/skills-template/vercel-react-best-practices,https://skills.sh/supercent-io/skills-template/vercel-react-best-practices
308,dotnet-best-practices,dotnet-best-practices,/github/awesome-copilot,7659,github/awesome-copilot/dotnet-best-practices,https://skills.sh/github/awesome-copilot/dotnet-best-practices
309,gws-drive,gws-drive,/googleworkspace/cli,7651,googleworkspace/cli/gws-drive,https://skills.sh/googleworkspace/cli/gws-drive
310,agent-browser,agent-browser,/inferen-sh/skills,7651,inferen-sh/skills/agent-browser,https://skills.sh/inferen-sh/skills/agent-browser
311,create-readme,create-readme,/github/awesome-copilot,7638,github/awesome-copilot/create-readme,https://skills.sh/github/awesome-copilot/create-readme
312,microsoft-docs,microsoft-docs,/github/awesome-copilot,7611,github/awesome-copilot/microsoft-docs,https://skills.sh/github/awesome-copilot/microsoft-docs
313,python-executor,python-executor,/inferen-sh/skills,7609,inferen-sh/skills/python-executor,https://skills.sh/inferen-sh/skills/python-executor
314,react-native-best-practices,react-native-best-practices,/callstackincubator/agent-skills,7594,callstackincubator/agent-skills/react-native-best-practices,https://skills.sh/callstackincubator/agent-skills/react-native-best-practices
315,chat-ui,chat-ui,/inferen-sh/skills,7588,inferen-sh/skills/chat-ui,https://skills.sh/inferen-sh/skills/chat-ui
316,penpot-uiux-design,penpot-uiux-design,/github/awesome-copilot,7580,github/awesome-copilot/penpot-uiux-design,https://skills.sh/github/awesome-copilot/penpot-uiux-design
317,python-sdk,python-sdk,/inferen-sh/skills,7579,inferen-sh/skills/python-sdk,https://skills.sh/inferen-sh/skills/python-sdk
318,widgets-ui,widgets-ui,/inferen-sh/skills,7577,inferen-sh/skills/widgets-ui,https://skills.sh/inferen-sh/skills/widgets-ui
319,conventional-commit,conventional-commit,/github/awesome-copilot,7575,github/awesome-copilot/conventional-commit,https://skills.sh/github/awesome-copilot/conventional-commit
320,agent-ui,agent-ui,/inferen-sh/skills,7575,inferen-sh/skills/agent-ui,https://skills.sh/inferen-sh/skills/agent-ui
321,javascript-sdk,javascript-sdk,/inferen-sh/skills,7574,inferen-sh/skills/javascript-sdk,https://skills.sh/inferen-sh/skills/javascript-sdk
322,tools-ui,tools-ui,/inferen-sh/skills,7573,inferen-sh/skills/tools-ui,https://skills.sh/inferen-sh/skills/tools-ui
323,azure-devops-cli,azure-devops-cli,/github/awesome-copilot,7572,github/awesome-copilot/azure-devops-cli,https://skills.sh/github/awesome-copilot/azure-devops-cli
324,image-generation-mcp,image-generation-mcp,/supercent-io/skills-template,7562,supercent-io/skills-template/image-generation-mcp,https://skills.sh/supercent-io/skills-template/image-generation-mcp
325,agentic-principles,agentic-principles,/supercent-io/skills-template,7552,supercent-io/skills-template/agentic-principles,https://skills.sh/supercent-io/skills-template/agentic-principles
326,javascript-typescript-jest,javascript-typescript-jest,/github/awesome-copilot,7529,github/awesome-copilot/javascript-typescript-jest,https://skills.sh/github/awesome-copilot/javascript-typescript-jest
327,postgresql-table-design,postgresql-table-design,/wshobson/agents,7506,wshobson/agents/postgresql-table-design,https://skills.sh/wshobson/agents/postgresql-table-design
328,sql-optimization,sql-optimization,/github/awesome-copilot,7499,github/awesome-copilot/sql-optimization,https://skills.sh/github/awesome-copilot/sql-optimization
329,playwright-automation-fill-in-form,playwright-automation-fill-in-form,/github/awesome-copilot,7490,github/awesome-copilot/playwright-automation-fill-in-form,https://skills.sh/github/awesome-copilot/playwright-automation-fill-in-form
330,microsoft-code-reference,microsoft-code-reference,/github/awesome-copilot,7478,github/awesome-copilot/microsoft-code-reference,https://skills.sh/github/awesome-copilot/microsoft-code-reference
331,agentic-eval,agentic-eval,/github/awesome-copilot,7460,github/awesome-copilot/agentic-eval,https://skills.sh/github/awesome-copilot/agentic-eval
332,webapp-testing,webapp-testing,/github/awesome-copilot,7454,github/awesome-copilot/webapp-testing,https://skills.sh/github/awesome-copilot/webapp-testing
333,nuget-manager,nuget-manager,/github/awesome-copilot,7450,github/awesome-copilot/nuget-manager,https://skills.sh/github/awesome-copilot/nuget-manager
334,mcp-cli,mcp-cli,/github/awesome-copilot,7443,github/awesome-copilot/mcp-cli,https://skills.sh/github/awesome-copilot/mcp-cli
335,azure-deployment-preflight,azure-deployment-preflight,/github/awesome-copilot,7430,github/awesome-copilot/azure-deployment-preflight,https://skills.sh/github/awesome-copilot/azure-deployment-preflight
336,copilot-sdk,copilot-sdk,/github/awesome-copilot,7426,github/awesome-copilot/copilot-sdk,https://skills.sh/github/awesome-copilot/copilot-sdk
337,architecture-blueprint-generator,architecture-blueprint-generator,/github/awesome-copilot,7422,github/awesome-copilot/architecture-blueprint-generator,https://skills.sh/github/awesome-copilot/architecture-blueprint-generator
338,make-skill-template,make-skill-template,/github/awesome-copilot,7422,github/awesome-copilot/make-skill-template,https://skills.sh/github/awesome-copilot/make-skill-template
339,appinsights-instrumentation,appinsights-instrumentation,/github/awesome-copilot,7397,github/awesome-copilot/appinsights-instrumentation,https://skills.sh/github/awesome-copilot/appinsights-instrumentation
340,azure-role-selector,azure-role-selector,/github/awesome-copilot,7394,github/awesome-copilot/azure-role-selector,https://skills.sh/github/awesome-copilot/azure-role-selector
341,postgresql-code-review,postgresql-code-review,/github/awesome-copilot,7389,github/awesome-copilot/postgresql-code-review,https://skills.sh/github/awesome-copilot/postgresql-code-review
342,nano-banana-pro-openrouter,nano-banana-pro-openrouter,/github/awesome-copilot,7377,github/awesome-copilot/nano-banana-pro-openrouter,https://skills.sh/github/awesome-copilot/nano-banana-pro-openrouter
343,game-engine,game-engine,/github/awesome-copilot,7375,github/awesome-copilot/game-engine,https://skills.sh/github/awesome-copilot/game-engine
344,markdown-to-html,markdown-to-html,/github/awesome-copilot,7370,github/awesome-copilot/markdown-to-html,https://skills.sh/github/awesome-copilot/markdown-to-html
345,plantuml-ascii,plantuml-ascii,/github/awesome-copilot,7368,github/awesome-copilot/plantuml-ascii,https://skills.sh/github/awesome-copilot/plantuml-ascii
346,java-junit,java-junit,/github/awesome-copilot,7354,github/awesome-copilot/java-junit,https://skills.sh/github/awesome-copilot/java-junit
347,image-manipulation-image-magick,image-manipulation-image-magick,/github/awesome-copilot,7353,github/awesome-copilot/image-manipulation-image-magick,https://skills.sh/github/awesome-copilot/image-manipulation-image-magick
348,obsidian-bases,obsidian-bases,/kepano/obsidian-skills,7352,kepano/obsidian-skills/obsidian-bases,https://skills.sh/kepano/obsidian-skills/obsidian-bases
349,create-agentsmd,create-agentsmd,/github/awesome-copilot,7350,github/awesome-copilot/create-agentsmd,https://skills.sh/github/awesome-copilot/create-agentsmd
350,meeting-minutes,meeting-minutes,/github/awesome-copilot,7342,github/awesome-copilot/meeting-minutes,https://skills.sh/github/awesome-copilot/meeting-minutes
351,create-specification,create-specification,/github/awesome-copilot,7325,github/awesome-copilot/create-specification,https://skills.sh/github/awesome-copilot/create-specification
352,breakdown-feature-prd,breakdown-feature-prd,/github/awesome-copilot,7322,github/awesome-copilot/breakdown-feature-prd,https://skills.sh/github/awesome-copilot/breakdown-feature-prd
353,sql-code-review,sql-code-review,/github/awesome-copilot,7317,github/awesome-copilot/sql-code-review,https://skills.sh/github/awesome-copilot/sql-code-review
354,dotnet-design-pattern-review,dotnet-design-pattern-review,/github/awesome-copilot,7307,github/awesome-copilot/dotnet-design-pattern-review,https://skills.sh/github/awesome-copilot/dotnet-design-pattern-review
355,powerbi-modeling,powerbi-modeling,/github/awesome-copilot,7296,github/awesome-copilot/powerbi-modeling,https://skills.sh/github/awesome-copilot/powerbi-modeling
356,python-mcp-server-generator,python-mcp-server-generator,/github/awesome-copilot,7291,github/awesome-copilot/python-mcp-server-generator,https://skills.sh/github/awesome-copilot/python-mcp-server-generator
357,scoutqa-test,scoutqa-test,/github/awesome-copilot,7289,github/awesome-copilot/scoutqa-test,https://skills.sh/github/awesome-copilot/scoutqa-test
358,vscode-ext-commands,vscode-ext-commands,/github/awesome-copilot,7257,github/awesome-copilot/vscode-ext-commands,https://skills.sh/github/awesome-copilot/vscode-ext-commands
359,write-coding-standards-from-file,write-coding-standards-from-file,/github/awesome-copilot,7255,github/awesome-copilot/write-coding-standards-from-file,https://skills.sh/github/awesome-copilot/write-coding-standards-from-file
360,electron,electron,/vercel-labs/agent-browser,7252,vercel-labs/agent-browser/electron,https://skills.sh/vercel-labs/agent-browser/electron
361,prompt-builder,prompt-builder,/github/awesome-copilot,7241,github/awesome-copilot/prompt-builder,https://skills.sh/github/awesome-copilot/prompt-builder
362,refactor-plan,refactor-plan,/github/awesome-copilot,7237,github/awesome-copilot/refactor-plan,https://skills.sh/github/awesome-copilot/refactor-plan
363,ai-prompt-engineering-safety-review,ai-prompt-engineering-safety-review,/github/awesome-copilot,7232,github/awesome-copilot/ai-prompt-engineering-safety-review,https://skills.sh/github/awesome-copilot/ai-prompt-engineering-safety-review
364,azure-resource-visualizer,azure-resource-visualizer,/github/awesome-copilot,7229,github/awesome-copilot/azure-resource-visualizer,https://skills.sh/github/awesome-copilot/azure-resource-visualizer
365,dataverse-python-production-code,dataverse-python-production-code,/github/awesome-copilot,7227,github/awesome-copilot/dataverse-python-production-code,https://skills.sh/github/awesome-copilot/dataverse-python-production-code
366,azure-static-web-apps,azure-static-web-apps,/github/awesome-copilot,7227,github/awesome-copilot/azure-static-web-apps,https://skills.sh/github/awesome-copilot/azure-static-web-apps
367,mastra,mastra,/mastra-ai/skills,7226,mastra-ai/skills/mastra,https://skills.sh/mastra-ai/skills/mastra
368,apple-appstore-reviewer,apple-appstore-reviewer,/github/awesome-copilot,7225,github/awesome-copilot/apple-appstore-reviewer,https://skills.sh/github/awesome-copilot/apple-appstore-reviewer
369,legacy-circuit-mockups,legacy-circuit-mockups,/github/awesome-copilot,7221,github/awesome-copilot/legacy-circuit-mockups,https://skills.sh/github/awesome-copilot/legacy-circuit-mockups
370,gws-calendar,gws-calendar,/googleworkspace/cli,7214,googleworkspace/cli/gws-calendar,https://skills.sh/googleworkspace/cli/gws-calendar
371,vscode-ext-localization,vscode-ext-localization,/github/awesome-copilot,7212,github/awesome-copilot/vscode-ext-localization,https://skills.sh/github/awesome-copilot/vscode-ext-localization
372,review-and-refactor,review-and-refactor,/github/awesome-copilot,7210,github/awesome-copilot/review-and-refactor,https://skills.sh/github/awesome-copilot/review-and-refactor
373,java-docs,java-docs,/github/awesome-copilot,7206,github/awesome-copilot/java-docs,https://skills.sh/github/awesome-copilot/java-docs
374,pytest-coverage,pytest-coverage,/github/awesome-copilot,7205,github/awesome-copilot/pytest-coverage,https://skills.sh/github/awesome-copilot/pytest-coverage
375,create-implementation-plan,create-implementation-plan,/github/awesome-copilot,7205,github/awesome-copilot/create-implementation-plan,https://skills.sh/github/awesome-copilot/create-implementation-plan
376,create-github-action-workflow-specification,create-github-action-workflow-specification,/github/awesome-copilot,7205,github/awesome-copilot/create-github-action-workflow-specification,https://skills.sh/github/awesome-copilot/create-github-action-workflow-specification
377,snowflake-semanticview,snowflake-semanticview,/github/awesome-copilot,7204,github/awesome-copilot/snowflake-semanticview,https://skills.sh/github/awesome-copilot/snowflake-semanticview
378,fastapi-templates,fastapi-templates,/wshobson/agents,7196,wshobson/agents/fastapi-templates,https://skills.sh/wshobson/agents/fastapi-templates
379,pdftk-server,pdftk-server,/github/awesome-copilot,7194,github/awesome-copilot/pdftk-server,https://skills.sh/github/awesome-copilot/pdftk-server
380,workiq-copilot,workiq-copilot,/github/awesome-copilot,7185,github/awesome-copilot/workiq-copilot,https://skills.sh/github/awesome-copilot/workiq-copilot
381,microsoft-skill-creator,microsoft-skill-creator,/github/awesome-copilot,7183,github/awesome-copilot/microsoft-skill-creator,https://skills.sh/github/awesome-copilot/microsoft-skill-creator
382,devops-rollout-plan,devops-rollout-plan,/github/awesome-copilot,7181,github/awesome-copilot/devops-rollout-plan,https://skills.sh/github/awesome-copilot/devops-rollout-plan
383,kotlin-springboot,kotlin-springboot,/github/awesome-copilot,7178,github/awesome-copilot/kotlin-springboot,https://skills.sh/github/awesome-copilot/kotlin-springboot
384,make-repo-contribution,make-repo-contribution,/github/awesome-copilot,7177,github/awesome-copilot/make-repo-contribution,https://skills.sh/github/awesome-copilot/make-repo-contribution
385,typescript-mcp-server-generator,typescript-mcp-server-generator,/github/awesome-copilot,7175,github/awesome-copilot/typescript-mcp-server-generator,https://skills.sh/github/awesome-copilot/typescript-mcp-server-generator
386,csharp-async,csharp-async,/github/awesome-copilot,7172,github/awesome-copilot/csharp-async,https://skills.sh/github/awesome-copilot/csharp-async
387,create-github-pull-request-from-specification,create-github-pull-request-from-specification,/github/awesome-copilot,7171,github/awesome-copilot/create-github-pull-request-from-specification,https://skills.sh/github/awesome-copilot/create-github-pull-request-from-specification
388,terraform-azurerm-set-diff-analyzer,terraform-azurerm-set-diff-analyzer,/github/awesome-copilot,7169,github/awesome-copilot/terraform-azurerm-set-diff-analyzer,https://skills.sh/github/awesome-copilot/terraform-azurerm-set-diff-analyzer
389,agent-governance,agent-governance,/github/awesome-copilot,7168,github/awesome-copilot/agent-governance,https://skills.sh/github/awesome-copilot/agent-governance
390,readme-blueprint-generator,readme-blueprint-generator,/github/awesome-copilot,7165,github/awesome-copilot/readme-blueprint-generator,https://skills.sh/github/awesome-copilot/readme-blueprint-generator
391,breakdown-plan,breakdown-plan,/github/awesome-copilot,7158,github/awesome-copilot/breakdown-plan,https://skills.sh/github/awesome-copilot/breakdown-plan
392,create-architectural-decision-record,create-architectural-decision-record,/github/awesome-copilot,7157,github/awesome-copilot/create-architectural-decision-record,https://skills.sh/github/awesome-copilot/create-architectural-decision-record
393,winapp-cli,winapp-cli,/github/awesome-copilot,7156,github/awesome-copilot/winapp-cli,https://skills.sh/github/awesome-copilot/winapp-cli
394,project-workflow-analysis-blueprint-generator,project-workflow-analysis-blueprint-generator,/github/awesome-copilot,7153,github/awesome-copilot/project-workflow-analysis-blueprint-generator,https://skills.sh/github/awesome-copilot/project-workflow-analysis-blueprint-generator
395,csharp-xunit,csharp-xunit,/github/awesome-copilot,7152,github/awesome-copilot/csharp-xunit,https://skills.sh/github/awesome-copilot/csharp-xunit
396,context-map,context-map,/github/awesome-copilot,7147,github/awesome-copilot/context-map,https://skills.sh/github/awesome-copilot/context-map
397,aspire,aspire,/github/awesome-copilot,7145,github/awesome-copilot/aspire,https://skills.sh/github/awesome-copilot/aspire
398,obsidian-markdown,obsidian-markdown,/kepano/obsidian-skills,7144,kepano/obsidian-skills/obsidian-markdown,https://skills.sh/kepano/obsidian-skills/obsidian-markdown
399,git-flow-branch-creator,git-flow-branch-creator,/github/awesome-copilot,7140,github/awesome-copilot/git-flow-branch-creator,https://skills.sh/github/awesome-copilot/git-flow-branch-creator
400,remember,remember,/github/awesome-copilot,7139,github/awesome-copilot/remember,https://skills.sh/github/awesome-copilot/remember
401,dataverse-python-advanced-patterns,dataverse-python-advanced-patterns,/github/awesome-copilot,7137,github/awesome-copilot/dataverse-python-advanced-patterns,https://skills.sh/github/awesome-copilot/dataverse-python-advanced-patterns
402,refactor-method-complexity-reduce,refactor-method-complexity-reduce,/github/awesome-copilot,7131,github/awesome-copilot/refactor-method-complexity-reduce,https://skills.sh/github/awesome-copilot/refactor-method-complexity-reduce
403,finnish-humanizer,finnish-humanizer,/github/awesome-copilot,7124,github/awesome-copilot/finnish-humanizer,https://skills.sh/github/awesome-copilot/finnish-humanizer
404,csharp-docs,csharp-docs,/github/awesome-copilot,7124,github/awesome-copilot/csharp-docs,https://skills.sh/github/awesome-copilot/csharp-docs
405,create-spring-boot-java-project,create-spring-boot-java-project,/github/awesome-copilot,7122,github/awesome-copilot/create-spring-boot-java-project,https://skills.sh/github/awesome-copilot/create-spring-boot-java-project
406,boost-prompt,boost-prompt,/github/awesome-copilot,7120,github/awesome-copilot/boost-prompt,https://skills.sh/github/awesome-copilot/boost-prompt
407,java-refactoring-extract-method,java-refactoring-extract-method,/github/awesome-copilot,7120,github/awesome-copilot/java-refactoring-extract-method,https://skills.sh/github/awesome-copilot/java-refactoring-extract-method
408,next-intl-add-language,next-intl-add-language,/github/awesome-copilot,7118,github/awesome-copilot/next-intl-add-language,https://skills.sh/github/awesome-copilot/next-intl-add-language
409,update-specification,update-specification,/github/awesome-copilot,7116,github/awesome-copilot/update-specification,https://skills.sh/github/awesome-copilot/update-specification
410,ef-core,ef-core,/github/awesome-copilot,7113,github/awesome-copilot/ef-core,https://skills.sh/github/awesome-copilot/ef-core
411,copilot-cli-quickstart,copilot-cli-quickstart,/github/awesome-copilot,7112,github/awesome-copilot/copilot-cli-quickstart,https://skills.sh/github/awesome-copilot/copilot-cli-quickstart
412,vueuse-functions,vueuse-functions,/antfu/skills,7109,antfu/skills/vueuse-functions,https://skills.sh/antfu/skills/vueuse-functions
413,fluentui-blazor,fluentui-blazor,/github/awesome-copilot,7108,github/awesome-copilot/fluentui-blazor,https://skills.sh/github/awesome-copilot/fluentui-blazor
414,dotnet-upgrade,dotnet-upgrade,/github/awesome-copilot,7105,github/awesome-copilot/dotnet-upgrade,https://skills.sh/github/awesome-copilot/dotnet-upgrade
415,rust-mcp-server-generator,rust-mcp-server-generator,/github/awesome-copilot,7103,github/awesome-copilot/rust-mcp-server-generator,https://skills.sh/github/awesome-copilot/rust-mcp-server-generator
416,polyglot-test-agent,polyglot-test-agent,/github/awesome-copilot,7103,github/awesome-copilot/polyglot-test-agent,https://skills.sh/github/awesome-copilot/polyglot-test-agent
417,power-bi-report-design-consultation,power-bi-report-design-consultation,/github/awesome-copilot,7101,github/awesome-copilot/power-bi-report-design-consultation,https://skills.sh/github/awesome-copilot/power-bi-report-design-consultation
418,breakdown-feature-implementation,breakdown-feature-implementation,/github/awesome-copilot,7097,github/awesome-copilot/breakdown-feature-implementation,https://skills.sh/github/awesome-copilot/breakdown-feature-implementation
419,add-educational-comments,add-educational-comments,/github/awesome-copilot,7097,github/awesome-copilot/add-educational-comments,https://skills.sh/github/awesome-copilot/add-educational-comments
420,folder-structure-blueprint-generator,folder-structure-blueprint-generator,/github/awesome-copilot,7096,github/awesome-copilot/folder-structure-blueprint-generator,https://skills.sh/github/awesome-copilot/folder-structure-blueprint-generator
421,breakdown-test,breakdown-test,/github/awesome-copilot,7092,github/awesome-copilot/breakdown-test,https://skills.sh/github/awesome-copilot/breakdown-test
422,quasi-coder,quasi-coder,/github/awesome-copilot,7088,github/awesome-copilot/quasi-coder,https://skills.sh/github/awesome-copilot/quasi-coder
423,debian-linux-triage,debian-linux-triage,/github/awesome-copilot,7088,github/awesome-copilot/debian-linux-triage,https://skills.sh/github/awesome-copilot/debian-linux-triage
424,create-llms,create-llms,/github/awesome-copilot,7085,github/awesome-copilot/create-llms,https://skills.sh/github/awesome-copilot/create-llms
425,my-pull-requests,my-pull-requests,/github/awesome-copilot,7085,github/awesome-copilot/my-pull-requests,https://skills.sh/github/awesome-copilot/my-pull-requests
426,sponsor-finder,sponsor-finder,/github/awesome-copilot,7084,github/awesome-copilot/sponsor-finder,https://skills.sh/github/awesome-copilot/sponsor-finder
427,technology-stack-blueprint-generator,technology-stack-blueprint-generator,/github/awesome-copilot,7084,github/awesome-copilot/technology-stack-blueprint-generator,https://skills.sh/github/awesome-copilot/technology-stack-blueprint-generator
428,breakdown-epic-pm,breakdown-epic-pm,/github/awesome-copilot,7083,github/awesome-copilot/breakdown-epic-pm,https://skills.sh/github/awesome-copilot/breakdown-epic-pm
429,github-copilot-starter,github-copilot-starter,/github/awesome-copilot,7083,github/awesome-copilot/github-copilot-starter,https://skills.sh/github/awesome-copilot/github-copilot-starter
430,aspnet-minimal-api-openapi,aspnet-minimal-api-openapi,/github/awesome-copilot,7083,github/awesome-copilot/aspnet-minimal-api-openapi,https://skills.sh/github/awesome-copilot/aspnet-minimal-api-openapi
431,mkdocs-translations,mkdocs-translations,/github/awesome-copilot,7080,github/awesome-copilot/mkdocs-translations,https://skills.sh/github/awesome-copilot/mkdocs-translations
432,remember-interactive-programming,remember-interactive-programming,/github/awesome-copilot,7078,github/awesome-copilot/remember-interactive-programming,https://skills.sh/github/awesome-copilot/remember-interactive-programming
433,transloadit-media-processing,transloadit-media-processing,/github/awesome-copilot,7077,github/awesome-copilot/transloadit-media-processing,https://skills.sh/github/awesome-copilot/transloadit-media-processing
434,suggest-awesome-github-copilot-skills,suggest-awesome-github-copilot-skills,/github/awesome-copilot,7075,github/awesome-copilot/suggest-awesome-github-copilot-skills,https://skills.sh/github/awesome-copilot/suggest-awesome-github-copilot-skills
435,repo-story-time,repo-story-time,/github/awesome-copilot,7073,github/awesome-copilot/repo-story-time,https://skills.sh/github/awesome-copilot/repo-story-time
436,copilot-instructions-blueprint-generator,copilot-instructions-blueprint-generator,/github/awesome-copilot,7073,github/awesome-copilot/copilot-instructions-blueprint-generator,https://skills.sh/github/awesome-copilot/copilot-instructions-blueprint-generator
437,generate-custom-instructions-from-codebase,generate-custom-instructions-from-codebase,/github/awesome-copilot,7072,github/awesome-copilot/generate-custom-instructions-from-codebase,https://skills.sh/github/awesome-copilot/generate-custom-instructions-from-codebase
438,update-implementation-plan,update-implementation-plan,/github/awesome-copilot,7071,github/awesome-copilot/update-implementation-plan,https://skills.sh/github/awesome-copilot/update-implementation-plan
439,openapi-to-application-code,openapi-to-application-code,/github/awesome-copilot,7070,github/awesome-copilot/openapi-to-application-code,https://skills.sh/github/awesome-copilot/openapi-to-application-code
440,copilot-usage-metrics,copilot-usage-metrics,/github/awesome-copilot,7070,github/awesome-copilot/copilot-usage-metrics,https://skills.sh/github/awesome-copilot/copilot-usage-metrics
441,fabric-lakehouse,fabric-lakehouse,/github/awesome-copilot,7068,github/awesome-copilot/fabric-lakehouse,https://skills.sh/github/awesome-copilot/fabric-lakehouse
442,power-bi-dax-optimization,power-bi-dax-optimization,/github/awesome-copilot,7067,github/awesome-copilot/power-bi-dax-optimization,https://skills.sh/github/awesome-copilot/power-bi-dax-optimization
443,convert-plaintext-to-md,convert-plaintext-to-md,/github/awesome-copilot,7066,github/awesome-copilot/convert-plaintext-to-md,https://skills.sh/github/awesome-copilot/convert-plaintext-to-md
444,breakdown-epic-arch,breakdown-epic-arch,/github/awesome-copilot,7065,github/awesome-copilot/breakdown-epic-arch,https://skills.sh/github/awesome-copilot/breakdown-epic-arch
445,finalize-agent-prompt,finalize-agent-prompt,/github/awesome-copilot,7065,github/awesome-copilot/finalize-agent-prompt,https://skills.sh/github/awesome-copilot/finalize-agent-prompt
446,editorconfig,editorconfig,/github/awesome-copilot,7064,github/awesome-copilot/editorconfig,https://skills.sh/github/awesome-copilot/editorconfig
447,mcp-deploy-manage-agents,mcp-deploy-manage-agents,/github/awesome-copilot,7064,github/awesome-copilot/mcp-deploy-manage-agents,https://skills.sh/github/awesome-copilot/mcp-deploy-manage-agents
448,java-refactoring-remove-parameter,java-refactoring-remove-parameter,/github/awesome-copilot,7064,github/awesome-copilot/java-refactoring-remove-parameter,https://skills.sh/github/awesome-copilot/java-refactoring-remove-parameter
449,dataverse-python-quickstart,dataverse-python-quickstart,/github/awesome-copilot,7064,github/awesome-copilot/dataverse-python-quickstart,https://skills.sh/github/awesome-copilot/dataverse-python-quickstart
450,structured-autonomy-plan,structured-autonomy-plan,/github/awesome-copilot,7063,github/awesome-copilot/structured-autonomy-plan,https://skills.sh/github/awesome-copilot/structured-autonomy-plan
451,csharp-nunit,csharp-nunit,/github/awesome-copilot,7062,github/awesome-copilot/csharp-nunit,https://skills.sh/github/awesome-copilot/csharp-nunit
452,update-markdown-file-index,update-markdown-file-index,/github/awesome-copilot,7059,github/awesome-copilot/update-markdown-file-index,https://skills.sh/github/awesome-copilot/update-markdown-file-index
453,create-github-issues-feature-from-implementation-plan,create-github-issues-feature-from-implementation-plan,/github/awesome-copilot,7058,github/awesome-copilot/create-github-issues-feature-from-implementation-plan,https://skills.sh/github/awesome-copilot/create-github-issues-feature-from-implementation-plan
454,model-recommendation,model-recommendation,/github/awesome-copilot,7058,github/awesome-copilot/model-recommendation,https://skills.sh/github/awesome-copilot/model-recommendation
455,swift-mcp-server-generator,swift-mcp-server-generator,/github/awesome-copilot,7058,github/awesome-copilot/swift-mcp-server-generator,https://skills.sh/github/awesome-copilot/swift-mcp-server-generator
456,php-mcp-server-generator,php-mcp-server-generator,/github/awesome-copilot,7057,github/awesome-copilot/php-mcp-server-generator,https://skills.sh/github/awesome-copilot/php-mcp-server-generator
457,create-github-issues-for-unmet-specification-requirements,create-github-issues-for-unmet-specification-requirements,/github/awesome-copilot,7056,github/awesome-copilot/create-github-issues-for-unmet-specification-requirements,https://skills.sh/github/awesome-copilot/create-github-issues-for-unmet-specification-requirements
458,what-context-needed,what-context-needed,/github/awesome-copilot,7055,github/awesome-copilot/what-context-needed,https://skills.sh/github/awesome-copilot/what-context-needed
